Branch,NOZR_CL050FRU,NOZR_CL13ANU,NOZR_CL13FRU,ZR_Aguas Claras de Chillepin_ANU,ZR_Aguas Claras de Salamanca_ANU,ZR_Araya_ANU,ZR_Barraco Chico_ANU,ZR_Barraco Grande_ANU,ZR_Batuco_ANU,ZR_Breas_ANU,ZR_Buzeta_ANU,ZR_Camisas o Batito_ANU,ZR_Carachas_ANU,ZR_Cuyuntagua Norte_ANU,ZR_Cuyuntagua Sur_ANU,ZR_Dona Juana_ANU,ZR_El Boldo_ANU,ZR_El Jote_ANU,ZR_El Pardo_ANU,ZR_El Pavo_ANU,ZR_El Pavo_FRU,ZR_El Quene_ANU,ZR_El Sauco_ANU,ZR_Higueral_ANU,ZR_Las Viudas_ANU,ZR_Los Loros_ANU,ZR_Los Rulos_ANU,ZR_Matriz de Mincha_ANU,ZR_Millahue Dos_ANU,ZR_Millahue Uno_ANU,ZR_Mincha Sur Arriba_ANU,ZR_Molino de Choap_ANU,ZR_Molino de Los Ranchos_ANU,ZR_Molino de Peralillo_ANU,ZR_Molino de Quelen_ANU,ZR_Molino de Quelen_FRU,ZR_Molino de Tranquilla_ANU,ZR_Pangue o Inquilino_ANU,ZR_Panguesillo Dos_ANU,ZR_Panguesillo Uno_ANU,ZR_Pintacura Alto_ANU,ZR_Pintacura Bajo_ANU,ZR_Poblacion_ANU,ZR_Rodadero_ANU,ZR_Salinero_ANU,ZR_San Antonio_ANU,ZR_San Francisco_ANU,ZR_San Pedro_ANU,ZR_Silvano_ANU,ZR_Tahuincano_ANU,Sum
jun-17,0.0112883,0,0.00142877,0.00368693, ,0.0106367,0.00136258,0.0179848,0.00114718,0.0217785,0.100881,0.00158423,0.016455,0.000311713, ,0.00088931,0.0320153,0.00540805,0.0108505,0.0045303,0.00648364,0.0027519,0.0159073,0.0104825,0.0106975,0.00179529, ,0.00230829,0.00262346,0.0578541,0.00111413,0.00123624,0.0132931,0.00896134,0.00381147,0.00438958,0.0132245,0.00761521,0.00567407,0.0179091,0.03657,0.00976835,0.00355004,0.0103815,0.00269355,0.00115497,0.00124514,0.000314654,0.0322669,0.0121827,0.5405
jul-17,0.00336217,0,0.000295464,0, ,0,0,0,0,0,0,0.000243435,0,0, ,0,0,0.000379742,0,0,0.00172549,0,0,0,0.000561485,0, ,0,0,0,0,0,0,0,0,0.00013172,0,0,0,0,0,0.00170713,0,0,0,0,0,0,0,0,0.00840663
Aug 2017,0.00186141,0,0.000274679,0.000222005, ,0,0.000284327,0,0,0,0.00116233,0.000494301,0,0, ,0,0,0.000555894,0.000467254,0.000685138,0.00470587,0,0.00236618,0.000996108,0.000265259,0.000376905, ,0,0,0.00275998,0,0,0.00239955,0.000579269,0.000196809,0,0.000644481,0,0.000463466,0.00244732,0,0,0.000253131,0,0,0.000158616,0,0,0,0,0.0246203
sept-17,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.00210718,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210718
oct-17,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000941174,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000941174
nov-17,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000162091,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162091
Dec 2017,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan 2018,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000156862,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156862
feb-18,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000868345,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000868345
mar-18,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000156862,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156862
Apr 2018,7.21E-05,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000162091,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000234221
may-18,0.00215516,0,0.000187362,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.00141176,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375429
jun-18,0.00978559,0,0.00121272,0.0029895, ,0.008677,0.00109705,0.0139413,0.00077746,0.0162519,0.0780126,0.00131662,0.0126485,0.000219125, ,0.000648956,0.0241975,0.00435745,0.0086866,0.00371985,0.00567319,0.00215612,0.0128074,0.00858911,0.00862104,0.00145354, ,0.00158223,0,0.0390836,0.000710248,0.00102425,0.010482,0.0071975,0.0031943,0.00370903,0.0106301,0.00569268,0.0046413,0.0145282,0.0284191,0.00822011,0.00293476,0.00769912,0.00168894,0.000796155,0.000908612,0.000229612,0.0190631,0.00993743,0.410213
jul-18,0.0080157,0,0.00096452,0.00142336, ,0.00333332,0.000544823,0.00397111,0,0.00807795,0.0528548,0.00122754,0.0106847,0.000191896, ,0.000459387,0.0197256,0.00444658,0.00631356,0.00184329,0.00392156,0.0012308,0.0060767,0.00619464,0.00859939,0.00117422, ,0.00104547,0,0.0249905,0.000558057,0.000593671,0.00454173,0.00622381,0.00271219,0.00342473,0.00563941,0.00112065,0.00322307,0.008511,0.025332,0.00770031,0.00264233,0.00151465,0.00112868,0.000588216,0.000643193,0.000162539,1.69E-05,0.00829396,0.261883
Aug 2018,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000941174,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000941174
sept-18,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.00145882,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145882
oct-18,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000941174,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000941174
nov-18,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000162091,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162091
Dec 2018,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000156862,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156862
Jan 2019,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000156862,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156862
feb-19,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000347338,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000347338
mar-19,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000313725,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000313725
Apr 2019,0.00037267,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000324182,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000696852
may-19,0.00709953,0,0.000775586,0.000890974, ,0.00477174,0.000234393,0.00358489,0.000101729,0,0,0,0,0, ,0,0,0,0,0.00150928,0.00517646,0,0.00152554,0,0,0, ,0,0,0,0,0,0.00501865,0,0,0,0,0.00107847,0.000979236,0,0,0.000383342,0,0.0033978,0,0,0,0,0,0,0.0365276
jun-19,0.0115888,0,0.00147198,0.00382642, ,0.0106367,0.00136258,0.0187935,0.00114718,0.0228838,0.0703898,0.00163775,0.0172163,0.000111106, ,0.000248366,0.0288882,0.00540805,0.011716,0.00469239,0.00664573,0.00299022,0.0159073,0.0112399,0.0106975,0.00165859, ,0.000493149,0,0.00905083,0.000126858,0.000812263,0.0132931,0.0082558,0.00257712,0.00302847,0.0127056,0.00761521,0.00588062,0.0185853,0.0218984,0.00698152,0.00416532,0.0103815,0.000433186,0.000222056,0.000347741,8.79E-05,0.0349076,0.0138666,0.436874
jul-19,0.000744564,0,6.53E-05,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000470587,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128044
Aug 2019,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000156862,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156862
sept-19,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.00162091,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162091
oct-19,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000941174,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000941174
nov-19,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000162091,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162091
Dec 2019,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan 2020,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb-20,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.00016768,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016768
mar-20,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr 2020,7.21E-05,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000162091,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000234221
may-20,0.000991782,0,8.73E-05,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000784312,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018634
jun-20,0.0275175,0.00774961,0.0106734,0.0114981, ,0.0314098,0.00428339,0.0632718,0.0042282,0.0814655,0.295261,0.00436733,0.0560423,0.000898103, ,0.00241155,0.110193,0.0154938,0.0342203,0.0136074,0.0155607,0.00954388,0.0500055,0.0309317,0.0306315,0.00541788, ,0.0049221,0.0118056,0.123551,0.00272967,0.00351514,0.0390617,0.0265997,0.0104461,0.0117056,0.0407259,0.0239567,0.0170346,0.056452,0.103407,0.0224639,0.0113949,0.0327345,0.00562365,0.00241081,0.00337645,0.000853251,0.174867,0.0413708,1.68769
jul-20,0.00830654,0,0.00100634,0.00142336, ,0.00371262,0.000596215,0.00397111,5.85E-05,0.00914761,0.045478,0.00138292,0.0128949,0.000102295, ,0.000188019,0.0212387,0.00485326,0.00757001,0.00184329,0.00392156,0.00157674,0.00667667,0.00729406,0.00940318,0.00124037, ,0.000202305,0,0.00319256,0.000123771,0.000439807,0.00499514,0.00656519,0.00226424,0.00293078,0.0046351,0.00143074,0.00342296,0.00981976,0.0205993,0.00680134,0.00323776,0.00237993,7.55E-05,0.000171532,0.000263248,6.65E-05,0.00257244,0.0104668,0.240543
Aug 2020,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.00235293,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235293
sept-20,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000162091,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162091
oct-20,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000313725,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000313725
nov-20,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000324182,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000324182
Dec 2020,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan 2021,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb-21,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000347338,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000347338
01-03-2021,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.000941174,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000941174
